STATION|Station_name|DATE|Year|Month|Day|Hour|Minute|LATITUDE|LONGITUDE|ELEVATION|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_condition|sky_condition_Measurement_Code|sky_condition_Quality_Code|sky_condition_Report_Type|sky_condition_Source_Code|sky_condition_Source_Station_ID|sky_condition_baseht|sky_condition_baseht_Measurement_Code|sky_condition_baseht_Quality_Code|sky_condition_baseht_Report_Type|sky_condition_baseht_Source_Code|sky_condition_baseht_Source_Station_ID|ceiling_height|ceiling_height_Measurement_Code|ceiling_height_Quality_Code|ceiling_height_Report_Type|ceiling_height_Source_Code|ceiling_height_Source_Station_ID|sky_cover_layer_1|sky_cover_layer_1_Measurement_Code|sky_cover_layer_1_Quality_Code|sky_cover_layer_1_Report_Type|sky_cover_layer_1_Source_Code|sky_cover_layer_1_Source_Station_ID|sky_cover_layer_2|sky_cover_layer_2_Measurement_Code|sky_cover_layer_2_Quality_Code|sky_cover_layer_2_Report_Type|sky_cover_layer_2_Source_Code|sky_cover_layer_2_Source_Station_ID|sky_cover_layer_3|sky_cover_layer_3_Measurement_Code|sky_cover_layer_3_Quality_Code|sky_cover_layer_3_Report_Type|sky_cover_layer_3_Source_Code|sky_cover_layer_3_Source_Station_ID|sky_cover_layer_4|sky_cover_layer_4_Measurement_Code|sky_cover_layer_4_Quality_Code|sky_cover_layer_4_Report_Type|sky_cover_layer_4_Source_Code|sky_cover_layer_4_Source_Station_ID|sky_cover_layer_baseht_1|sky_cover_layer_baseht_1_Measurement_Code|sky_cover_layer_baseht_1_Quality_Code|sky_cover_layer_baseht_1_Report_Type|sky_cover_layer_baseht_1_Source_Code|sky_cover_layer_baseht_1_Source_Station_ID|sky_cover_layer_baseht_2|sky_cover_layer_baseht_2_Measurement_Code|sky_cover_layer_baseht_2_Quality_Code|sky_cover_layer_baseht_2_Report_Type|sky_cover_layer_baseht_2_Source_Code|sky_cover_layer_baseht_2_Source_Station_ID|sky_cover_layer_baseht_3|sky_cover_layer_baseht_3_Measurement_Code|sky_cover_layer_baseht_3_Quality_Code|sky_cover_layer_baseht_3_Report_Type|sky_cover_layer_baseht_3_Source_Code|sky_cover_layer_baseht_3_Source_Station_ID|sky_cover_layer_baseht_4|sky_cover_layer_baseht_4_Measurement_Code|sky_cover_layer_baseht_4_Quality_Code|sky_cover_layer_baseht_4_Report_Type|sky_cover_layer_baseht_4_Source_Code|sky_cover_layer_baseht_4_Source_Station_ID|sky_cover_summation_1|sky_cover_summation_1_Measurement_Code|sky_cover_summation_1_Quality_Code|sky_cover_summation_1_Report_Type|sky_cover_summation_1_Source_Code|sky_cover_summation_1_Source_Station_ID|sky_cover_summation_2|sky_cover_summation_2_Measurement_Code|sky_cover_summation_2_Quality_Code|sky_cover_summation_2_Report_Type|sky_cover_summation_2_Source_Code|sky_cover_summation_2_Source_Station_ID|sky_cover_summation_3|sky_cover_summation_3_Measurement_Code|sky_cover_summation_3_Quality_Code|sky_cover_summation_3_Report_Type|sky_cover_summation_3_Source_Code|sky_cover_summation_3_Source_Station_ID|sky_cover_summation_4|sky_cover_summation_4_Measurement_Code|sky_cover_summation_4_Quality_Code|sky_cover_summation_4_Report_Type|sky_cover_summation_4_Source_Code|sky_cover_summation_4_Source_Station_ID|sky_cover_summation_baseht_1|sky_cover_summation_baseht_1_Measurement_Code|sky_cover_summation_baseht_1_Quality_Code|sky_cover_summation_baseht_1_Report_Type|sky_cover_summation_baseht_1_Source_Code|sky_cover_summation_baseht_1_Source_Station_ID|sky_cover_summation_baseht_2|sky_cover_summation_baseht_2_Measurement_Code|sky_cover_summation_baseht_2_Quality_Code|sky_cover_summation_baseht_2_Report_Type|sky_cover_summation_baseht_2_Source_Code|sky_cover_summation_baseht_2_Source_Station_ID|sky_cover_summation_baseht_3|sky_cover_summation_baseht_3_Measurement_Code|sky_cover_summation_baseht_3_Quality_Code|sky_cover_summation_baseht_3_Report_Type|sky_cover_summation_baseht_3_Source_Code|sky_cover_summation_baseht_3_Source_Station_ID|sky_cover_summation_baseht_4|sky_cover_summation_baseht_4_Measurement_Code|sky_cover_summation_baseht_4_Quality_Code|sky_cover_summation_baseht_4_Report_Type|sky_cover_summation_baseht_4_Source_Code|sky_cover_summation_baseht_4_Source_Station_ID|precipitation_5_minute|precipitation_5_minute_Measurement_Code|precipitation_5_minute_Quality_Code|precipitation_5_minute_Report_Type|precipitation_5_minute_Source_Code|precipitation_5_minute_Source_Station_ID|precipitation_15_minute|precipitation_15_minute_Measurement_Code|precipitation_15_minute_Quality_Code|precipitation_15_minute_Report_Type|precipitation_15_minute_Source_Code|precipitation_15_minute_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|REM|REM_Measurement_Code|REM_Quality_Code|REM_Report_Type|REM_Source_Code|REM_Source_Station_ID
USW00023186|ST GEORGE MUNI AP|2020-01-01T00:56:00|2020|01|01|00|56|37.1|-113.6|894.9|5.6||1|FM15|223|ICAO-KSGU|-3.3||1|FM15|223|ICAO-KSGU|||||||1022.3||1|FM15|223|ICAO-KSGU|160|N|1|FM15|223|ICAO-KSGU|1.5|N|1|FM15|223|ICAO-KSGU|||||||||||||53|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1021.3||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET079METAR KSGU 010056Z AUTO 16003KT 10SM CLR 06/M03 A3016 RMK AO2 SLP223 T00561033=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T01:56:00|2020|01|01|01|56|37.1|-113.6|894.9|2.2||1|FM15|223|ICAO-KSGU|-2.8||1|FM15|223|ICAO-KSGU|||||||1022.7||1|FM15|223|ICAO-KSGU|120|N|1|FM15|223|ICAO-KSGU|4.6|N|1|FM15|223|ICAO-KSGU|||||||||||||70|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1021.3||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET086METAR KSGU 010156Z AUTO 12009KT 10SM CLR 02/M03 A3016 RMK AO2 SLP227 T00221028 FZRANO=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T02:56:00|2020|01|01|02|56|37.1|-113.6|894.9|2.8||1|FM15|223|ICAO-KSGU|-3.3||1|FM15|223|ICAO-KSGU|||||||1022.4||1|FM15|223|ICAO-KSGU|180|N|1|FM15|223|ICAO-KSGU|2.1|N|1|FM15|223|ICAO-KSGU|||||||||||||65|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1021.0||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET085METAR KSGU 010256Z AUTO 18004KT 10SM CLR 03/M03 A3015 RMK AO2 SLP224 T00281033 58002=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T03:56:00|2020|01|01|03|56|37.1|-113.6|894.9|2.8||1|FM15|223|ICAO-KSGU|-3.3||1|FM15|223|ICAO-KSGU|||||||1022.7||1|FM15|223|ICAO-KSGU|999|C||FM15|223|ICAO-KSGU|0.0|C|1|FM15|223|ICAO-KSGU|||||||||||||65|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1021.7||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET079METAR KSGU 010356Z AUTO 00000KT 10SM CLR 03/M03 A3017 RMK AO2 SLP227 T00281033=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T04:56:00|2020|01|01|04|56|37.1|-113.6|894.9|2.8||1|FM15|223|ICAO-KSGU|-3.3||1|FM15|223|ICAO-KSGU|||||||1023.7||1|FM15|223|ICAO-KSGU|999|C||FM15|223|ICAO-KSGU|0.0|C|1|FM15|223|ICAO-KSGU|||||||||||||65|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1022.7||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET079METAR KSGU 010456Z AUTO 00000KT 10SM CLR 03/M03 A3020 RMK AO2 SLP237 T00281033=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T05:56:00|2020|01|01|05|56|37.1|-113.6|894.9|1.1||1|FM15|223|ICAO-KSGU|-2.8||1|FM15|223|ICAO-KSGU|||||||1023.8||1|FM15|223|ICAO-KSGU|200|N|1|FM15|223|ICAO-KSGU|1.5|N|1|FM15|223|ICAO-KSGU|||||||||||||76|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1022.7||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET104METAR KSGU 010556Z AUTO 20003KT 10SM CLR 01/M03 A3020 RMK AO2 SLP238 T00111028 10078 20000 50016 FZRANO=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T06:56:00|2020|01|01|06|56|37.1|-113.6|894.9|0.6||1|FM15|223|ICAO-KSGU|-4.4||1|FM15|223|ICAO-KSGU|||||||1022.9||1|FM15|223|ICAO-KSGU|110|N|1|FM15|223|ICAO-KSGU|3.1|N|1|FM15|223|ICAO-KSGU|||||||||||||70|D||FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KSGU|1022.0||1|FM15|223|ICAO-KSGU|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|1|FM15|223|ICAO-KSGU|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET096METAR KSGU 010656Z AUTO 11006KT 10SM CLR 01/M04 A3018 RMK AO2 SLP229 T00061044 400891022 FZRANO=|||FM15|223|ICAO-KSGU
USW00023186|ST GEORGE MUNI AP|2020-01-01T07:56:00|2020|01|01|07|56|37.1|-113.6|894.9|0.0||5|FM15|343|724754-23186|-3.9||5|FM15|343|724754-23186|917.5||4|FM15|343|724754-23186|1022.2||5|FM15|343|724754-23186|999|C|9|FM15|343|724754-23186|0.0|C|5|FM15|343|724754-23186|||||||0.0||5|FM15|343|724754-23186|75|D||FM15|343|724754-23186|-1.5|D||FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|724754-23186|1021.3||4|FM15|343|724754-23186|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09801/01/20 00:56:02 METAR KSGU 010756Z 00000KT 10SM CLR 00/M04 A3016 RMK AO2 SLP222 T00001039 FZRANO|||FM15|343|724754-23186
USW00023186|ST GEORGE MUNI AP|2020-01-01T08:56:00|2020|01|01|08|56|37.1|-113.6|894.9|1.1||5|FM15|343|724754-23186|-5.0||5|FM15|343|724754-23186|916.9||4|FM15|343|724754-23186|1021.3||5|FM15|343|724754-23186|140|N|5|FM15|343|724754-23186|1.5|N|5|FM15|343|724754-23186|||||||0.0||5|FM15|343|724754-23186|64|D||FM15|343|724754-23186|-1.2|D||FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|724754-23186|1020.7||4|FM15|343|724754-23186|-1.8|6|4|FM15|343|724754-23186|00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET10401/01/20 01:56:02 METAR KSGU 010856Z 14003KT 10SM CLR 01/M05 A3014 RMK AO2 SLP213 T00111050 56018 FZRANO|||FM15|343|724754-23186
USW00023186|ST GEORGE MUNI AP|2020-01-01T09:56:00|2020|01|01|09|56|37.1|-113.6|894.9|0.0||5|FM15|343|724754-23186|-5.0||5|FM15|343|724754-23186|917.2||4|FM15|343|724754-23186|1021.8||5|FM15|343|724754-23186|999|C|9|FM15|343|724754-23186|0.0|C|5|FM15|343|724754-23186|||||||0.0||5|FM15|343|724754-23186|69|D||FM15|343|724754-23186|-1.9|D||FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|724754-23186|1021.0||4|FM15|343|724754-23186|||||||00;;||1;|FM15|223|ICAO-KSGU|||||||22000|;N|5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|724754-23186|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09801/01/20 02:56:02 METAR KSGU 010956Z 00000KT 10SM CLR 00/M05 A3015 RMK AO2 SLP218 T00001050 FZRANO|||FM15|343|724754-23186
